created_at,lat,lon,car,user_id,spot_id,history_id
2022/04/08 14:01:00,34.727921,135.751715,iMiev02,67,61,202204_38
2022/04/08 14:29:00,34.723653,135.721616,iMiev02,67,17,202204_38
2022/04/08 15:00:00,34.732294,135.732658,iMiev02,67,1,202204_38
2022/04/08 15:15:00,34.73285,135.735999,iMiev02,67,48,202204_38
2022/04/08 16:14:00,34.732481500000006,135.7328645,iMiev02,67,98,202204_38
2022/04/08 16:24:00,34.731553,135.734851,iMiev02,67,0,202204_38
2022/04/08 17:25:00,34.731548,135.734845,iMiev02,98,0,202204_41
2022/04/08 18:13:00,34.690996,135.698263,iMiev02,98,328,202204_41
2022/04/08 19:08:00,34.685156,135.754085,iMiev02,98,165,202204_41
2022/04/08 22:12:00,34.73157,135.73493,iMiev02,69,0,202204_43
2022/04/08 23:10:00,34.731588,135.734966,iMiev02,69,0,202204_43
2022/04/09 11:13:00,34.731595,135.734965,iMiev02,78,0,202204_44
2022/04/09 12:25:00,34.726678,135.716178,iMiev02,78,13,202204_44
2022/04/09 12:48:00,34.727256,135.721298,iMiev02,78,167,202204_44
2022/04/09 13:56:00,34.732398,135.7325405,iMiev02,91,1,202204_45
2022/04/09 14:05:00,34.734095,135.73588,iMiev02,91,29,202204_45
2022/04/09 15:06:00,34.734098,135.735881,iMiev02,91,29,202204_45
2022/04/09 15:40:00,34.734092000000004,135.736039,iMiev02,91,11,202204_45
2022/04/09 16:10:00,34.688419499999995,135.80544500000002,iMiev02,91,82,202204_45
2022/04/09 17:59:00,34.73221,135.73252,iMiev02,78,1,202204_46
2022/04/09 19:11:00,34.725325,135.790695,iMiev02,78,192,202204_46
2022/04/09 19:12:00,34.725513,135.790593,iMiev02,78,403,202204_46
2022/04/09 19:32:00,34.725493,135.790611,iMiev02,78,403,202204_46
2022/04/09 19:35:00,34.725493,135.790611,iMiev02,78,403,202204_46
2022/04/09 19:50:00,34.725493,135.790611,iMiev02,78,403,202204_46
2022/04/09 20:21:00,34.731639,135.734938,iMiev02,78,0,202204_46
2022/04/09 21:22:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/09 22:22:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/09 23:22:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 00:23:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 01:23:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 02:23:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 03:23:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 04:23:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 05:24:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 06:24:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 07:24:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 08:24:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 09:24:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 10:25:00,34.731638,135.734955,iMiev02,78,0,202204_46
2022/04/10 12:25:00,34.731638,135.734955,iMiev02,78,0,202204_47
2022/04/10 14:26:00,34.726856,135.754428,iMiev02,81,3,202204_48
2022/04/10 15:26:00,34.726858,135.754425,iMiev02,81,3,202204_48
2022/04/10 16:26:00,34.726858,135.754425,iMiev02,81,3,202204_48
2022/04/10 18:06:00,34.726858,135.75447,iMiev02,81,3,202204_49
2022/04/10 18:26:00,34.72419,135.79065,iMiev02,81,116,202204_49
2022/04/10 19:17:00,34.72419,135.79065,iMiev02,81,116,202204_49
2022/04/10 19:31:00,34.72419,135.79065,iMiev02,81,116,202204_49
2022/04/10 20:01:00,34.72419,135.79065,iMiev02,81,116,202204_49
2022/04/10 21:07:00,34.72419,135.79065,iMiev02,81,116,202204_49
2022/04/10 21:55:00,34.730801,135.732725,iMiev02,81,201,202204_49
2022/04/10 22:39:00,34.723144000000005,135.7049955,iMiev02,69,184,202204_50
2022/04/10 23:00:00,34.731571,135.734946,iMiev02,69,0,202204_50
2022/04/11 08:02:00,34.73157,135.734951,iMiev02,67,0,202204_51
2022/04/11 08:41:00,34.691848,135.701308,iMiev02,67,70,202204_51
2022/04/11 09:41:00,34.69185,135.701308,iMiev02,67,70,202204_51
2022/04/11 10:20:00,34.72356,135.730078,iMiev02,67,50,202204_51
2022/04/11 10:22:00,34.72354300000001,135.73011300000002,iMiev02,67,50,202204_51
2022/04/11 10:24:00,34.7234955,135.73012649999998,iMiev02,67,50,202204_51
2022/04/11 14:04:00,34.731581,135.735001,iMiev02,78,0,202204_54
2022/04/11 15:27:00,34.7268685,135.75439649999998,iMiev02,67,3,202204_55
2022/04/11 16:28:00,34.726866,135.754401,iMiev02,67,3,202204_55
2022/04/11 17:28:00,34.726866,135.754401,iMiev02,67,3,202204_55
2022/04/11 18:28:00,34.726866,135.754401,iMiev02,67,3,202204_55
2022/04/11 19:28:00,34.726866,135.754401,iMiev02,67,3,202204_55
2022/04/13 00:40:00,34.718848,135.764308,iMiev02,46,28,202204_59
2022/04/13 01:31:00,34.726811,135.75438,iMiev02,46,3,202204_59
2022/04/13 09:39:00,34.726813,135.75438,iMiev02,91,3,202204_60
2022/04/13 10:39:00,34.726813,135.75438,iMiev02,91,3,202204_60
2022/04/13 11:55:00,34.717955,135.75849,iMiev02,91,127,202204_60
2022/04/13 12:11:00,34.717953,135.7585,iMiev02,91,127,202204_60
2022/04/13 12:32:00,34.688661,135.805251,iMiev02,91,82,202204_60
2022/04/13 13:33:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 14:33:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 15:33:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 16:33:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 17:34:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 18:34:00,34.688653,135.80525,iMiev02,91,82,202204_60
2022/04/13 19:20:00,34.732257000000004,135.732703,iMiev02,97,1,202204_61
2022/04/13 20:40:00,34.720466,135.772381,iMiev02,97,123,202204_61
2022/04/13 21:37:00,34.7249055,135.750493,iMiev02,97,7,202204_61
2022/04/14 00:03:00,34.69532,135.736468,iMiev02,69,363,202204_63
2022/04/14 00:05:00,34.695353,135.736376,iMiev02,69,363,202204_63
2022/04/14 00:52:00,34.731606,135.73494,iMiev02,69,0,202204_63
2022/04/14 01:52:00,34.731615,135.734938,iMiev02,69,0,202204_63
2022/04/14 02:52:00,34.731615,135.734938,iMiev02,69,0,202204_63
2022/04/14 05:53:00,34.731615,135.734938,iMiev02,82,0,202204_64
2022/04/14 06:53:00,34.731615,135.734938,iMiev02,82,0,202204_64
2022/04/14 07:53:00,34.731615,135.734938,iMiev02,82,0,202204_64
2022/04/14 08:05:00,34.726851,135.754416,iMiev02,82,3,202204_64
2022/04/14 08:09:00,34.7268555,135.75448749999998,iMiev02,82,3,202204_64
2022/04/14 11:10:00,34.72687,135.754486,iMiev02,96,3,202204_65
2022/04/14 12:11:00,34.72687,135.754486,iMiev02,96,3,202204_65
2022/04/14 13:11:00,34.72687,135.754486,iMiev02,96,3,202204_65
2022/04/14 14:15:00,34.726768,135.7544505,iMiev02,96,3,202204_65
2022/04/14 14:30:00,34.7315525,135.734813,iMiev02,96,0,202204_65
2022/04/14 15:31:00,34.731558,135.734825,iMiev02,96,0,202204_65
2022/04/14 16:31:00,34.731558,135.734825,iMiev02,96,0,202204_65
2022/04/14 18:30:00,34.692756,135.733743,iMiev02,96,47,202204_65
2022/04/14 19:31:00,34.692755,135.733745,iMiev02,96,47,202204_65
2022/04/14 22:14:00,34.731598,135.734933,iMiev02,46,0,202204_67
2022/04/14 22:29:00,34.7268285,135.754424,iMiev02,46,3,202204_67
2022/04/14 23:30:00,34.726826,135.754421,iMiev02,46,3,202204_67
2022/04/15 00:30:00,34.726826,135.754421,iMiev02,46,3,202204_67
2022/04/15 16:39:00,34.726826,135.754421,iMiev02,46,3,202204_69
2022/04/15 17:39:00,34.726826,135.754421,iMiev02,46,3,202204_69
2022/04/15 18:39:00,34.726826,135.754421,iMiev02,46,3,202204_69
2022/04/15 19:17:00,34.728808,135.753363,iMiev02,46,337,202204_70
2022/04/15 19:31:00,34.746236499999995,135.766662,iMiev02,46,273,202204_70
2022/04/15 20:37:00,34.746235,135.766656,iMiev02,46,273,202204_70
2022/04/16 18:34:00,34.726958,135.754416,iMiev02,78,3,202204_72
2022/04/16 19:15:00,34.7283115,135.75225799999998,iMiev02,78,340,202204_72
2022/04/16 19:26:00,34.729168,135.752633,iMiev02,78,42,202204_72
2022/04/16 19:38:00,34.724826,135.750381,iMiev02,78,7,202204_72
2022/04/16 19:40:00,34.7248305,135.750438,iMiev02,78,7,202204_72
2022/04/16 19:47:00,34.724853,135.7503155,iMiev02,78,7,202204_72
2022/04/16 20:34:00,34.724831,135.750363,iMiev02,78,7,202204_72
2022/04/16 20:51:00,34.731643500000004,135.7349355,iMiev02,78,0,202204_72
2022/04/16 21:52:00,34.731635,135.734925,iMiev02,78,0,202204_72
2022/04/17 09:54:00,34.731635,135.734925,iMiev02,69,0,202204_73
2022/04/17 10:55:00,34.731635,135.734925,iMiev02,69,0,202204_73
2022/04/17 11:34:00,34.7256065,135.71878199999998,iMiev02,69,93,202204_73
2022/04/17 12:35:00,34.72562,135.71878,iMiev02,69,93,202204_73
2022/04/17 13:35:00,34.72562,135.71878,iMiev02,69,93,202204_73
2022/04/17 14:18:00,34.731608,135.734848,iMiev02,69,0,202204_73
2022/04/17 15:18:00,34.731606,135.734853,iMiev02,78,0,202204_74
2022/04/17 16:19:00,34.731606,135.734853,iMiev02,78,0,202204_74
2022/04/17 16:55:00,34.725325,135.790778,iMiev02,78,192,202204_74
2022/04/17 17:12:00,34.725325,135.790778,iMiev02,78,192,202204_74
2022/04/17 17:24:00,34.725325,135.790778,iMiev02,78,192,202204_74
2022/04/17 17:56:00,34.725443,135.750995,iMiev02,78,16,202204_74
2022/04/17 18:11:00,34.730395,135.733911,iMiev02,78,2,202204_74
2022/04/17 19:12:00,34.730391,135.733916,iMiev02,78,2,202204_74
2022/04/17 19:57:00,34.73157,135.734898,iMiev02,78,0,202204_74
2022/04/17 20:57:00,34.731571,135.7349,iMiev02,96,0,202204_75
2022/04/17 21:34:00,34.720214,135.7730365,iMiev02,96,248,202204_75
2022/04/17 22:25:00,34.745491,135.766658,iMiev02,96,12,202204_75
2022/04/18 07:00:00,34.731566,135.734956,iMiev02,78,0,202204_76
2022/04/18 15:22:00,34.726378,135.728963,iMiev02,69,8,202204_78
2022/04/18 16:14:00,34.73164,135.734841,iMiev02,69,0,202204_78
2022/04/18 17:15:00,34.731628,135.734846,iMiev02,96,0,202204_79
2022/04/18 18:00:00,34.718746499999995,135.7641675,iMiev02,96,28,202204_79
2022/04/18 19:01:00,34.718741,135.764183,iMiev02,96,28,202204_79
2022/04/18 19:36:00,34.731568,135.734951,iMiev02,96,0,202204_79
2022/04/18 20:37:00,34.731571,135.734945,iMiev02,78,0,202204_81
2022/04/18 21:49:00,34.728291,135.75228,iMiev02,78,340,202204_81
2022/04/19 11:44:00,34.731395,135.75579,iMiev02,67,30,202204_82
2022/04/19 12:15:00,34.728395,135.752041,iMiev02,67,6,202204_82
2022/04/19 15:08:00,34.723245,135.7217,iMiev02,91,32,202204_84
2022/04/19 15:24:00,34.72637,135.729116,iMiev02,91,8,202204_84
2022/04/19 16:45:00,34.732256,135.73255,iMiev02,96,1,202204_87
2022/04/19 17:45:00,34.732256,135.73255,iMiev02,96,1,202204_87
2022/04/19 18:33:00,34.7248075,135.75021650000002,iMiev02,96,7,202204_87
2022/04/19 20:21:00,34.732235,135.73261,iMiev02,78,1,202204_88
2022/04/19 21:19:00,34.7283745,135.752052,iMiev02,78,6,202204_88
2022/04/19 21:24:00,34.7283725,135.752055,iMiev02,78,6,202204_88
2022/04/19 22:01:00,34.725776,135.750828,iMiev02,69,16,202204_89
2022/04/19 22:26:00,34.7316005,135.734948,iMiev02,69,0,202204_89
2022/04/20 07:34:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 08:39:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 09:40:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 10:40:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 11:40:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 12:41:00,34.731601,135.734951,iMiev02,97,0,202204_90
2022/04/20 13:18:00,34.692041,135.701983,iMiev02,97,625,202204_90
2022/04/20 13:33:00,34.710443,135.70583,iMiev02,97,91,202204_90
2022/04/20 14:29:00,34.6919045,135.701293,iMiev02,97,70,202204_90
2022/04/20 15:30:00,34.691858,135.701258,iMiev02,97,70,202204_90
2022/04/20 16:07:00,34.7316405,135.735032,iMiev02,97,49,202204_90
2022/04/20 16:13:00,34.7316,135.734892,iMiev02,97,0,202204_90
2022/04/20 17:18:00,34.747216,135.77099,iMiev02,96,543,202204_92
2022/04/20 18:24:00,34.6943725,135.734263,iMiev02,96,51,202204_92
2022/04/20 19:29:00,34.714091,135.703435,iMiev02,96,142,202204_92
2022/04/20 19:51:00,34.731604000000004,135.73496949999998,iMiev02,96,0,202204_92
2022/04/20 20:52:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/20 21:52:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/20 22:52:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/20 23:53:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 00:53:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 01:53:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 02:53:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 03:54:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 04:54:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 05:54:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 06:54:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 07:54:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 08:55:00,34.731613,135.734963,iMiev02,69,0,202204_93
2022/04/21 10:55:00,34.731613,135.734963,iMiev02,67,0,202204_94
2022/04/21 11:18:00,34.726818,135.754411,iMiev02,67,3,202204_94
2022/04/21 13:22:00,34.732243,135.732663,iMiev02,96,1,202204_96
2022/04/21 14:02:00,34.723675,135.723665,iMiev02,96,9,202204_96
2022/04/21 14:11:00,34.73168,135.735201,BMW (STAFF ONLY),106,49,202204_98
2022/04/21 14:12:00,34.731595,135.734986,BMW (STAFF ONLY),106,0,202204_98
2022/04/21 14:24:00,34.73153,135.734971,BMW (STAFF ONLY),106,0,202204_98
2022/04/21 14:42:00,34.731571,135.734956,BMW (STAFF ONLY),106,0,202204_98
2022/04/21 15:09:00,34.732278,135.73267149999998,iMiev02,96,1,202204_96
2022/04/21 16:03:00,34.7265005,135.7204075,iMiev02,78,63,202204_99
2022/04/21 16:13:00,34.726584,135.7204285,iMiev02,78,217,202204_99
2022/04/21 16:43:00,34.732266,135.732515,iMiev02,78,1,202204_99
2022/04/21 17:25:00,34.731571,135.73504,iMiev01,100,49,202204_100
2022/04/21 17:43:00,34.732265,135.732515,iMiev02,78,1,202204_99
2022/04/21 18:03:00,34.717453,135.785528,iMiev01,100,43,202204_100
2022/04/21 18:18:00,34.726549000000006,135.7151505,iMiev02,78,68,202204_99
2022/04/21 18:48:00,34.724066,135.77074,iMiev01,100,71,202204_100
2022/04/21 19:18:00,34.7316325,135.7350055,iMiev01,100,0,202204_100
2022/04/21 19:23:00,34.724333,135.72313,iMiev02,78,31,202204_99
2022/04/21 19:36:00,34.730345,135.733911,iMiev02,78,2,202204_99
2022/04/21 20:30:00,34.708406,135.705836,iMiev02,96,55,202204_103
2022/04/21 23:45:00,34.716143,135.7916785,iMiev02,100,611,202204_104
2022/04/22 04:40:00,34.716056,135.791795,iMiev02,100,611,202204_105
2022/04/22 10:00:00,34.731638,135.735046,iMiev02,96,49,202204_106
2022/04/22 10:54:00,34.72615,135.789026,iMiev02,96,26,202204_106
2022/04/22 10:55:00,34.7288925,135.7529955,iMiev01,78,42,202204_107
2022/04/22 11:43:00,34.726851,135.754388,iMiev01,78,3,202204_107
2022/04/22 11:50:00,34.73163,135.7348905,iMiev02,96,0,202204_106
2022/04/22 11:57:00,34.7316305,135.73495300000002,iMiev02,96,0,202204_106
2022/04/22 12:44:00,34.726848,135.754395,iMiev01,78,3,202204_107
2022/04/22 13:44:00,34.726848,135.754395,iMiev01,78,3,202204_107
2022/04/22 14:44:00,34.726848,135.754395,iMiev01,78,3,202204_107
2022/04/22 14:58:00,34.731631,135.734955,iMiev02,105,0,202204_109
2022/04/22 15:29:00,34.731695,135.712948,iMiev02,105,14,202204_109
2022/04/22 15:45:00,34.726848,135.754395,iMiev01,78,3,202204_107
2022/04/22 16:45:00,34.726848,135.754395,iMiev01,78,3,202204_107
2022/04/22 17:04:00,34.73161,135.73493,iMiev02,69,0,202204_110
2022/04/22 17:40:00,34.7259645,135.789245,iMiev02,69,26,202204_110
2022/04/22 18:41:00,34.725953,135.78923,iMiev02,69,26,202204_110
2022/04/22 18:45:00,34.726848,135.754395,iMiev01,78,3,202204_111
2022/04/22 19:07:00,34.7282695,135.752162,iMiev02,69,340,202204_110
2022/04/22 19:18:00,34.724918,135.750575,iMiev02,69,7,202204_110
2022/04/22 19:25:00,34.731125,135.735228,iMiev01,78,4,202204_111
2022/04/22 19:37:00,34.724818,135.749908,iMiev01,78,515,202204_111
2022/04/22 19:42:00,34.731618,135.734936,iMiev02,69,0,202204_110
2022/04/22 20:09:00,34.724801,135.749855,iMiev01,78,515,202204_111
2022/04/22 20:23:00,34.730255,135.733906,iMiev01,78,2,202204_111
2022/04/22 20:45:00,34.723836,135.7232945,iMiev02,90,9,202204_113
2022/04/22 21:04:00,34.726494,135.7159185,iMiev02,90,13,202204_113
2022/04/22 21:53:00,34.731605,135.734947,iMiev02,90,0,202204_113
2022/04/22 22:53:00,34.731601,135.73494,iMiev02,90,0,202204_113
2022/04/23 10:33:00,34.730255,135.733908,iMiev01,78,2,202204_115
2022/04/23 10:35:00,34.724893,135.751216,iMiev02,97,24,202204_114
2022/04/23 11:02:00,34.724903,135.75115,iMiev02,97,24,202204_114
2022/04/23 11:22:00,34.7315715,135.734898,iMiev02,97,0,202204_114
2022/04/23 11:33:00,34.730255,135.733908,iMiev01,78,2,202204_115
2022/04/23 12:29:00,34.726645,135.716216,iMiev01,78,13,202204_115
2022/04/23 12:45:00,34.693631,135.734293,iMiev02,96,457,202204_116
2022/04/23 12:48:00,34.727336,135.720318,iMiev01,78,134,202204_115
2022/04/23 12:54:00,34.692675,135.733526,iMiev02,96,47,202204_116
2022/04/23 13:02:00,34.727256,135.720315,iMiev01,78,575,202204_115
2022/04/23 13:18:00,34.7238075,135.7234955,iMiev01,78,9,202204_115
2022/04/23 13:30:00,34.730248,135.733921,iMiev01,78,2,202204_115
2022/04/23 13:57:00,34.71776,135.772726,iMiev02,96,218,202204_116
2022/04/23 14:13:00,34.718331,135.77266,iMiev02,96,56,202204_116
2022/04/23 14:30:00,34.730248,135.733918,iMiev01,78,2,202204_115
2022/04/23 14:44:00,34.731605,135.73496,iMiev02,96,0,202204_116
2022/04/23 15:30:00,34.730248,135.733918,iMiev01,78,2,202204_115
2022/04/23 15:44:00,34.731613,135.734975,iMiev02,69,0,202204_117
2022/04/23 16:31:00,34.730248,135.733918,iMiev01,78,2,202204_119
2022/04/23 16:44:00,34.731613,135.734975,iMiev02,69,0,202204_117
2022/04/23 17:31:00,34.730248,135.733918,iMiev01,78,2,202204_119
2022/04/23 17:45:00,34.731613,135.734975,iMiev02,69,0,202204_117
2022/04/23 18:05:00,34.73025,135.733888,iMiev01,78,2,202204_119
2022/04/23 18:25:00,34.718738,135.764345,iMiev01,78,28,202204_119
2022/04/23 18:45:00,34.731613,135.734975,iMiev02,69,0,202204_117
2022/04/23 18:59:00,34.72477,135.749846,iMiev01,78,515,202204_119
2022/04/23 19:03:00,34.724751999999995,135.74980599999998,iMiev01,78,515,202204_119
